Hashcode,Player,Age,Team,WAR,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,GIDP,HBP,SH,SF,Pos,MLS,Salary,League,Teams,Leagues,Season,Total_OB,Total_Outs,E,Game_Fatigue_Factor,Condition,Status,Injured Days,City,Mascot,AVG
350941,Leo Smith,23,SHR,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.216,0,0,0,0,0,0,0,"['2B,RF,3B,LF']",0.0,740000.0,NBL,['SHR'],['NBL'],2025,0,0,0,0,100,Active,0,Shreveport,Moth,0
156991,Richie Scott II,23,WES,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.308,0,0,0,2,0,0,0,"['SS,2B']",0.0,740000.0,NBL,['WES'],['NBL'],2025,0,0,0,0,100,Active,0,Westminster,Gila monster,0
34929,Jake Anderson,25,JOL,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.216,0,0,0,5,0,0,0,"['3B,SS,2B,CF']",0.03,740000.0,ACB,['JOL'],['ACB'],2025,0,0,0,0,100,Active,0,Joliet,list,0
1018619,Nathaniel Herz,29,BET,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.231,0,0,0,4,0,0,0,"['C,P,1B']",0.0,740000.0,NBL,['BET'],['NBL'],2025,0,0,0,0,100,Active,0,Bethlehem,Rabbit,0
886655,Josh Plesac,25,GAS,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.129,0,0,0,2,0,0,0,"['RF,LF']",0.0,740000.0,ACB,['GAS'],['ACB'],2025,0,0,0,0,100,Active,0,Gastonia,Slug,0
764974,Alika Burrows,30,SEB,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.243,0,0,0,1,0,0,0,"['3B,1B,LF,2B']",0.0,740000.0,ACB,['SEB'],['ACB'],2025,0,0,0,0,100,Active,0,Sebastian,Cod,0
439174,Dylan Henry,25,SAI,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.229,0,0,0,2,0,0,0,"['RF,CF,LF']",0.043,740000.0,ACB,['SAI'],['ACB'],2025,0,0,0,0,100,Active,0,Saint Petersburg,Platypus,0
643536,Jorge Hill,34,TUS,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.118,0,0,0,1,0,0,0,['C'],6.092,4000000.0,NBL,['TUS'],['NBL'],2025,0,0,0,0,100,Active,0,Tuscaloosa,Fowl,0
1021025,Tyler Gorman,27,TUS,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.313,0,0,0,3,0,0,0,['C'],1.0,740000.0,NBL,['TUS'],['NBL'],2025,0,0,0,0,100,Active,0,Tuscaloosa,Fowl,0
296910,Travis Núñez,27,PAL,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.171,0,0,0,1,0,0,0,['C'],0.0,740000.0,ACB,['PAL'],['ACB'],2025,0,0,0,0,100,Active,0,Palmdale,Skink,0
115683,Seth Sánchez,28,TUS,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.257,0,0,0,0,0,0,0,['1B'],0.14,740000.0,NBL,['TUS'],['NBL'],2025,0,0,0,0,100,Active,0,Tuscaloosa,Fowl,0
391484,Seth Jung,35,WES,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.222,0,0,0,1,0,0,0,"['2B,3B,SS']",6.088,2000000.0,NBL,['WES'],['NBL'],2025,0,0,0,0,100,Active,0,Westminster,Gila monster,0
119035,Tommy Hilliard,22,COR,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.171,0,0,0,2,0,0,0,['2B'],0.0,740000.0,NBL,['COR'],['NBL'],2025,0,0,0,0,100,Active,0,Corpus Christi,Ermine,0
654960,Michael White,22,BET,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.229,0,0,0,2,0,0,0,"['CF,SS,2B,LF']",0.0,740000.0,NBL,['BET'],['NBL'],2025,0,0,0,0,100,Active,0,Bethlehem,Rabbit,0
770244,Hunter Silseth,29,BET,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.333,0,0,0,0,0,0,0,"['LF,RF', 'RF']",0.06,750000.0,NBL,['BET'],['NBL'],2025,0,0,0,0,100,Active,0,Bethlehem,Rabbit,0
655318,Christopher Alvarez,34,GRA,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,3,0,0,0,"['1B,2B', 'SS,1B,2B,3B,LF']",7.1,8000000.0,ACB,['GRA'],['ACB'],2025,0,0,0,0,100,Active,0,Grayslake,Spider monkey,0
428799,Justin Fermín,33,SAI,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,3,0,0,0,"['LF,1B,3B,2B,SS', '3B,1B', 'LF,1B,2B,SS']",0.0,740000.0,ACB,['SAI'],['ACB'],2025,0,0,0,0,100,Active,0,Saint Petersburg,Platypus,0
363210,Billy Mattson,22,RIV,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,1,0,0,0,"['2B,3B']",0.0,740000.0,NBL,['RIV'],['NBL'],2025,0,0,0,0,100,Active,0,Riverside,Fancy rat,0
195934,Jack Nootbaar,28,VIS,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.129,0,0,0,0,0,0,0,['RF'],0.0,740000.0,NBL,['VIS'],['NBL'],2025,0,0,0,0,100,Active,0,Visalia,Elephant seal,0
88926,Collin Neris,24,MON,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,2,0,0,0,"['3B,1B']",0.0,740000.0,NBL,['MON'],['NBL'],2025,0,0,0,0,100,Active,0,Montgomery,Pigeon,0
223528,Garrett Sewald,29,GRA,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,2,0,0,0,['C'],0.08,740000.0,ACB,['GRA'],['ACB'],2025,0,0,0,0,100,Active,0,Grayslake,Spider monkey,0
458332,Ozzie Blanco,27,SAN,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.172,0,0,0,3,0,0,0,"['3B,1B,LF']",0.0,740000.0,ACB,['SAN'],['ACB'],2025,0,0,0,0,100,Active,0,Santa Rosa,Coyote,0
441411,Max Sosa,29,SEB,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.143,0,0,0,0,0,0,0,"['3B', '1B,3B']",0.0,740000.0,ACB,['SEB'],['ACB'],2025,0,0,0,0,100,Active,0,Sebastian,Cod,0
23397,Alec González,31,YON,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.179,0,0,0,3,0,0,0,"['1B,LF,RF']",0.0,740000.0,ACB,['YON'],['ACB'],2025,0,0,0,0,100,Active,0,Yonkers,Guinea pig,0
7932,Jesse Kelly,29,TUS,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,2,0,0,0,['1B'],0.0,740000.0,NBL,['TUS'],['NBL'],2025,0,0,0,0,100,Active,0,Tuscaloosa,Fowl,0
61271,Chris Peralta,26,BOS,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.154,0,0,0,3,0,0,0,"['LF,CF,RF']",0.0,740000.0,NBL,['BOS'],['NBL'],2025,0,0,0,0,100,Active,0,Boston,Common household pests,0
689295,Julio Merryweather,35,SAI,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.192,0,0,0,2,0,0,0,"['3B,2B']",0.0,740000.0,ACB,['SAI'],['ACB'],2025,0,0,0,0,100,Active,0,Saint Petersburg,Platypus,0
857194,Nick Doval,25,LAS,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0,2,0,0,0,"['LF,RF']",0.031,740000.0,NBL,['LAS'],['NBL'],2025,0,0,0,0,100,Active,0,Las Vegas,list,0
412377,José Johnson,29,SAI,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,2,0,0,0,"['3B,2B,1B']",0.0,740000.0,ACB,['SAI'],['ACB'],2025,0,0,0,0,100,Active,0,Saint Petersburg,Platypus,0
911893,Reese Mahle,30,SHR,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,1,0,0,0,"['LF,RF,CF']",0.0,740000.0,NBL,['SHR'],['NBL'],2025,0,0,0,0,100,Active,0,Shreveport,Moth,0
44993,Lake Sterner,27,LAS,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.115,0,0,0,0,0,0,0,"['P,1B']",0.041,740000.0,NBL,['LAS'],['NBL'],2025,0,0,0,0,100,Active,0,Las Vegas,list,0
761986,Alejandro Lowe,26,BOS,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,"['LF,CF,RF']",1.0,740000.0,NBL,['BOS'],['NBL'],2025,0,0,0,0,100,Active,0,Boston,Common household pests,0
5930,Travis Paredes,28,SAI,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.148,0,0,0,0,0,0,0,['2B'],0.0,740000.0,ACB,['SAI'],['ACB'],2025,0,0,0,0,100,Active,0,Saint Petersburg,Platypus,0
65674,Johnathan Knizner,28,TEM,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.185,0,0,0,2,0,0,0,"['1B,2B,P,3B']",2.076,740000.0,NBL,['TEM'],['NBL'],2025,0,0,0,0,100,Active,0,Tempe,Steelhead trout,0
978164,Matt Borucki,28,POR,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,1,0,0,0,"['CF,RF,LF']",0.0,740000.0,NBL,['POR'],['NBL'],2025,0,0,0,0,100,Active,0,Portsmouth,Penguin,0
680930,Jack Lawrence,35,SOU,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.045,0,0,0,1,0,0,0,"['SS,2B,3B']",7.142,5000000.0,NBL,['SOU'],['NBL'],2025,0,0,0,0,100,Active,0,South Lyon,Toad,0
591371,Ryan Knizner,26,POR,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.182,0,0,0,2,0,0,0,"['3B,2B', '2B,3B']",0.096,740000.0,NBL,['POR'],['NBL'],2025,0,0,0,0,100,Active,0,Portsmouth,Penguin,0
407555,Simeon Grandal,27,GRA,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,"['3B,2B,SS,P,1B']",0.119,742100.0,ACB,['GRA'],['ACB'],2025,0,0,0,0,100,Active,0,Grayslake,Spider monkey,0
542833,Daniel Hernandez,31,TUS,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.136,0,0,0,3,0,0,0,"['2B,P']",0.0,740000.0,NBL,['TUS'],['NBL'],2025,0,0,0,0,100,Active,0,Tuscaloosa,Fowl,0
1039967,Javier Davis,29,WAT,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2,0,0,0,"['2B,1B']",0.0,740000.0,ACB,['WAT'],['ACB'],2025,0,0,0,0,100,Active,0,Waterloo,Caribou,0
596959,Kyle Waldrep,27,GRA,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,3,0,0,0,['RF'],0.0,740000.0,ACB,['GRA'],['ACB'],2025,0,0,0,0,100,Active,0,Grayslake,Spider monkey,0
906358,Scott Eovaldi,34,BOS,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.368,0,0,0,1,0,0,0,['C'],0.0,740000.0,NBL,['BOS'],['NBL'],2025,0,0,0,0,100,Active,0,Boston,Common household pests,0
263652,Joey Weissert,27,TEM,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.118,0,0,0,1,0,0,0,"['LF,2B']",0.0,740000.0,NBL,['TEM'],['NBL'],2025,0,0,0,0,100,Active,0,Tempe,Steelhead trout,0
980584,Cooper Trevino,30,SHR,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,['C'],0.095,755000.0,NBL,['SHR'],['NBL'],2025,0,0,0,0,100,Active,0,Shreveport,Moth,0
786665,Daniel Dunn,26,CHE,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.188,0,0,0,2,0,0,0,"['RF,LF']",1.045,740000.0,ACB,['CHE'],['ACB'],2025,0,0,0,0,100,Active,0,Chesapeake,Squirrel,0
115680,Nico Fermin,24,SOU,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.176,0,0,0,2,0,0,0,"['CF,LF']",0.0,740000.0,NBL,['SOU'],['NBL'],2025,0,0,0,0,100,Active,0,South Lyon,Toad,0
661388,Matt Andujar,27,BOS,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.111,0,0,0,3,0,0,0,['CF'],0.134,742500.0,NBL,['BOS'],['NBL'],2025,0,0,0,0,100,Active,0,Boston,Common household pests,0
963771,Austin Heaney,31,MON,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.188,0,0,0,1,0,0,0,"['C,1B']",0.081,740000.0,NBL,['MON'],['NBL'],2025,0,0,0,0,100,Active,0,Montgomery,Pigeon,0
949604,TJ Crews,31,YON,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.067,0,0,0,1,0,0,0,"['LF,RF']",3.044,900000.0,ACB,['YON'],['ACB'],2025,0,0,0,0,100,Active,0,Yonkers,Guinea pig,0
537155,Brenan Martinez,34,SAN,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,4,0,0,0,"['C', 'C,P']",2.02,740000.0,ACB,['SAN'],['ACB'],2025,0,0,0,0,100,Active,0,Santa Rosa,Coyote,0
866070,Bobby Palencia,25,MCH,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,2,0,0,0,"['2B,3B,SS']",0.0,740000.0,ACB,['MCH'],['ACB'],2025,0,0,0,0,100,Active,0,McHenry,Asp,0
773496,Iván Canha,27,PAL,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.067,0,0,0,1,0,0,0,"['LF,CF']",0.0,740000.0,ACB,['PAL'],['ACB'],2025,0,0,0,0,100,Active,0,Palmdale,Skink,0
251384,Jon Montas,26,SHR,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.231,0,0,0,2,0,0,0,['C'],0.0,740000.0,ACB,['SHR'],['ACB'],2025,0,0,0,0,100,Active,0,Shreveport,Moth,0
692575,Kyle Frazier,29,TUS,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.143,0,0,0,2,0,0,0,['C'],0.0,740000.0,NBL,['TUS'],['NBL'],2025,0,0,0,0,100,Active,0,Tuscaloosa,Fowl,0
654721,Shane Devers,28,TUS,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,"['RF,LF,CF', 'RF,LF']",0.0,740000.0,NBL,['TUS'],['NBL'],2025,0,0,0,0,100,Active,0,Tuscaloosa,Fowl,0
502619,Brandon Campero,26,VIS,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,3,0,0,0,"['2B,LF']",0.0,740000.0,NBL,['VIS'],['NBL'],2025,0,0,0,0,100,Active,0,Visalia,Elephant seal,0
1019157,Triston Moll,28,SIO,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.333,0,0,0,1,0,0,0,['C'],0.0,740000.0,NBL,['SIO'],['NBL'],2025,0,0,0,0,100,Active,0,Sioux Falls,Guanaco,0
408049,Thyago Parker,28,PHO,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.154,0,0,0,2,0,0,0,"['CF,LF']",0.0,740000.0,ACB,['PHO'],['ACB'],2025,0,0,0,0,100,Active,0,Phoenix,Stingray,0
15785,Tyler Lopez,25,LAS,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.083,0,0,0,3,0,0,0,"['SS,3B,2B']",0.0,740000.0,NBL,['LAS'],['NBL'],2025,0,0,0,0,100,Active,0,Las Vegas,list,0
97037,Pete Herrin,28,MON,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.167,0,0,0,0,0,0,0,"['LF,RF,CF']",0.0,740000.0,NBL,['MON'],['NBL'],2025,0,0,0,0,100,Active,0,Montgomery,Pigeon,0
289040,Daniel Klein,26,SAI,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.083,0,0,0,0,0,0,0,['CF'],0.0,740000.0,ACB,['SAI'],['ACB'],2025,0,0,0,0,100,Active,0,Saint Petersburg,Platypus,0
302035,Luis Cousins,35,WES,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2,0,0,0,"['2B,P,SS']",0.0,740000.0,NBL,['WES'],['NBL'],2025,0,0,0,0,100,Active,0,Westminster,Gila monster,0
893914,Bryan Wilson,29,BOS,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,1,0,0,0,"['LF,RF,2B']",0.0,740000.0,NBL,['BOS'],['NBL'],2025,0,0,0,0,100,Active,0,Boston,Common household pests,0
750684,Eddy Malloy,25,SHR,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,['3B'],0.123,766600.0,ACB,['SHR'],['ACB'],2025,0,0,0,0,100,Active,0,Shreveport,Moth,0
662807,Brendon Casparius,22,LAS,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,2,0,0,0,['RF'],0.0,740000.0,NBL,['LAS'],['NBL'],2025,0,0,0,0,100,Active,0,Las Vegas,list,0
254322,Avisaíl Williams,29,PHO,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,1,0,0,0,"['CF,LF,3B,RF']",0.0,740000.0,ACB,['PHO'],['ACB'],2025,0,0,0,0,100,Active,0,Phoenix,Stingray,0
709399,Robbie Wall,33,MCH,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,"['2B,LF']",6.098,1000000.0,ACB,['MCH'],['ACB'],2025,0,0,0,0,100,Active,0,McHenry,Asp,0
884322,Luis Misner,29,RIV,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,"['LF,RF,CF']",0.052,740000.0,NBL,['RIV'],['NBL'],2025,0,0,0,0,100,Active,0,Riverside,Fancy rat,0
35063,Austin Vargas,24,SHR,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,1,0,0,0,['SS'],0.08,740000.0,NBL,['SHR'],['NBL'],2025,0,0,0,0,100,Active,0,Shreveport,Moth,0
248742,Tommy Fairchild,35,PAL,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.111,0,0,0,1,0,0,0,['C'],0.0,740000.0,ACB,['PAL'],['ACB'],2025,0,0,0,0,100,Active,0,Palmdale,Skink,0
839351,Kevin Collins,28,TEM,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.111,0,0,0,1,0,0,0,"['3B,SS']",0.074,740000.0,NBL,['TEM'],['NBL'],2025,0,0,0,0,100,Active,0,Tempe,Steelhead trout,0
314112,Jose Goodrum,28,BOS,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,['LF'],0.0,740000.0,NBL,['BOS'],['NBL'],2025,0,0,0,0,100,Active,0,Boston,Common household pests,0
3769,Devin Peña,30,GRA,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2,0,0,0,['LF'],0.0,740000.0,ACB,['GRA'],['ACB'],2025,0,0,0,0,100,Active,0,Grayslake,Spider monkey,0
965936,Angel Cameron,32,POR,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,['C'],0.0,740000.0,NBL,['POR'],['NBL'],2025,0,0,0,0,100,Active,0,Portsmouth,Penguin,0
522570,Nick Burke,28,MCH,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,"['3B,2B']",0.0,740000.0,ACB,['MCH'],['ACB'],2025,0,0,0,0,100,Active,0,McHenry,Asp,0
